Content:,Emissions by country and main source category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compound:,CH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start year:,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End year:,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit:,kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"How to cite the dataset: EDGAR (Emissions Database for Global Atmospheric Research) Community GHG Database (a collaboration between the European Commission, Joint Research Centre (JRC), the International Energy Agency (IEA), and comprising IEA-EDGAR CO2, EDGAR CH4, EDGAR N2O, EDGAR F-GASES version 7.0, (2022) European Commission",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Users of the data are obliged to acknowledge the source of the data with a reference to the EDGARv7.0_GHG website (https://edgar.jrc.ec.europa.eu/dataset_ghg70), to Crippa et. al. (2022) and to the DOI (https://data.europa.eu/doi/10.2904/JRC_DATASET_EDGAR)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data download:,https://edgar.jrc.ec.europa.eu/dataset_ghg70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021
Non-Annex_I,Rest South America,GUY,Guyana,3.C.1,Emissions from biomass burning,CH4,bio,1.244844313,1.373180378,1.152753024,1.088013827,1.370892755,1.276800953,1.287983736,1.214230702,1.431560099,1.27758066,1.269912215,1.356424091,1.302298091,1.14429746,1.122728574,1.099776121,1.139528889,1.058816024,0.989383934,0.87459719,0.859540959,0.993657907,1.055008924,1.093651191,1.136547717,1.256543814,1.270589356,1.254651929,1.18708941,1.299953201,1.073078813,1.217191241,1.325737583,1.308720197,1.369742753,1.125998795,1.133460605,1.168149952,1.113276338,1.139537953,1.147414552,1.300330691,1.186219046,1.219325802,1.266693532,1.288479275,1.055187954,0.986029216,0.948101248,0.785724974,0.792883894,0.669090651
Non-Annex_I,Rest South America,GUY,Guyana,1.A.1.a,Main Activity Electricity and Heat Production,CH4,fossil,0.00566853,0.00566853,0.007274516,0.007701227,0.006585786,0.00829486,0.01560295,0.016565744,0.015867192,0.016710637,0.017991833,0.016973956,0.015644009,0.015705662,0.014193328,0.014638714,0.015079785,0.015776786,0.01561318,0.012808161,0.01223856,0.012330174,0.011889679,0.01189486,0.013703485,0.014833909,0.014608231,0.015742776,0.016887058,0.014505765,0.014043757,0.013576872,0.013581885,0.024701585,0.024954258,0.017178584,0.017732,0.020942596,0.020337363,0.026705215,0.026795165,0.026701187,0.026221053,0.028061572,0.027333022,0.027359284,0.029320745,0.030101613,0.031993708,0.034049695,0.032044793,0.034716484
Non-Annex_I,Rest South America,GUY,Guyana,1.A.2,Manufacturing Industries and Construction,CH4,fossil,0.027044538,0.027044538,0.029665676,0.035676214,0.03028012,0.036782668,0.039068661,0.038704414,0.035425371,0.032195464,0.035221774,0.034588358,0.023111205,0.014130755,0.021283475,0.021679132,0.019911339,0.017804099,0.0206397,0.016381101,0.015041916,0.015696672,0.014327982,0.015622691,0.017901369,0.01859081,0.01878272,0.020358292,0.021490767,0.01856125,0.018851521,0.017832496,0.016778946,0.008271408,0.008276432,0.005902994,0.004159988,0.008556906,0.008413969,0.005218716,0.006129315,0.007606292,0.011303788,0.009806983,0.010649032,0.010220596,0.016854244,0.014209025,0.016108406,0.020607791,0.01939766,0.021012953
Non-Annex_I,Rest South America,GUY,Guyana,1.A.3.a,Civil Aviation,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,4.39614E-05,4.39614E-05,2.19807E-05,2.19807E-05,4.39614E-05,2.19807E-05,4.39614E-05,2.19807E-05,2.19807E-05,2.19807E-05,2.19807E-05,2.19807E-05,2.19807E-05,2.19807E-05,2.19807E-05,2.19807E-05,2.19807E-05,4.39614E-05,2.19807E-05,2.19807E-05,2.19807E-05,2.19807E-05,2.19807E-05,2.48822E-05,0.000021606,2.29039E-05,1.11038E-05,1.26872E-05
Non-Annex_I,Rest South America,GUY,Guyana,1.A.3.b_noRES,Road Transportation no resuspension,CH4,fossil,0.052876004,0.052838684,0.051625934,0.077491522,0.062404937,0.064931686,0.065264966,0.065780232,0.067484076,0.066859031,0.068262491,0.070223652,0.073837019,0.071726066,0.068543877,0.068038373,0.067809122,0.069798077,0.077124109,0.070729769,0.070690939,0.065261853,0.069004815,0.069014571,0.103207502,0.103081632,0.11277726,0.117125766,0.115246664,0.124549755,0.114449798,0.116173844,0.109714422,0.108692064,0.112467574,0.105923895,0.091963228,0.098025306,0.098797748,0.11276047,0.115381807,0.119202978,0.126313703,0.121823259,0.130827877,0.127046509,0.137052042,0.137155674,0.137440243,0.154209426,0.145153937,0.157241272
Non-Annex_I,Rest South America,GUY,Guyana,1.A.4,Residential and other sectors,CH4,fossil,0.0133404,0.0133404,0.013444216,0.015778532,0.017728014,0.021242145,0.018155863,0.016625773,0.01618775,0.014957291,0.01451931,0.01555385,0.014938642,0.017841961,0.015725367,0.017571033,0.015715252,0.016275697,0.015379428,0.016265565,0.015556655,0.014232556,0.012592879,0.011790287,0.016403896,0.019789829,0.019854724,0.022502983,0.01945562,0.024095206,0.02261251,0.021540646,0.022510292,0.016471698,0.017628745,0.022413846,0.016929968,0.01885345,0.019643123,0.013234189,0.019359258,0.019202319,0.025523281,0.023416818,0.024722287,0.024889382,0.025874913,0.027884334,0.02794677,0.02866417,0.026980952,0.029227724
Non-Annex_I,Rest South America,GUY,Guyana,3.A.1,Enteric Fermentation,CH4,fossil,12.6118576,12.87717532,13.296258,13.88616,14.33792,14.96726,13.9879,12.765008,11.93992,7.3649,8.7118,8.404836,8.891538,8.772642,6.889024,6.55782,6.62238,7.14658,7.9126,8.424766,9.1577,10.729862,11.345152,10.986164,10.47482,10.06281,9.6859,9.1667,8.7626776,8.1656436,7.5963616,7.4328154,6.99602224,7.08417448,7.16933224,7.2545685,7.3106452,7.40680484,7.42196976,7.52993146,7.70018,7.912954,7.950784,7.975466,8.01133,8.0267999,7.3260246,7.3741994,7.3081117,7.283597,7.1338264,6.990478825
Non-Annex_I,Rest South America,GUY,Guyana,3.A.2,Manure Management,CH4,fossil,0.584081125,0.594635958,0.630987,0.654389,0.620777625,0.654865,0.72979875,0.73548875,0.66254975,0.55790225,0.55467575,0.54131575,0.47309975,0.38243225,0.34463225,0.31765225,0.31486475,0.33882225,0.36150975,0.33387975,0.29909225,0.31710475,0.35021225,0.38316225,0.37761225,0.39501225,0.42373725,0.43523725,0.41598925,0.42496625,0.4139275,0.40840475,0.46734125,0.59259425,0.604598,0.582776,0.54460475,0.62814775,0.5888615,0.657862,0.618869125,0.644656625,0.729271125,0.715571125,0.702322375,0.710558355,0.739854318,0.752853078,0.76523512,0.77832209,0.793522033,0.80947809
Non-Annex_I,Rest South America,GUY,Guyana,3.C.7,Rice cultivations,CH4,fossil,50.68342806,45.83581283,35.7571692,40.68707101,50.03969894,57.08288557,40.7131795,56.22992307,46.82652033,36.15807826,37.42867871,34.17184159,37.03490976,28.45757214,35.98433479,28.25787682,29.96686413,26.25820142,25.42070158,23.58527415,17.04560882,24.48781089,26.02321291,31.74108924,31.11252296,39.95286216,39.85102296,41.11788075,36.47274759,40.50993331,31.24322792,33.53028326,29.00222067,34.79189332,31.15651747,28.73293357,27.49421291,28.51750389,32.26059458,33.60703008,35.38432494,37.80790884,38.61577014,44.37851408,49.92286618,51.4338361,40.45850177,46.38604941,45.01430092,47.88220854,50.00715304,42.78686891
Non-Annex_I,Rest South America,GUY,Guyana,4.A,Solid Waste Disposal,CH4,fossil,8.416946515,9.566104543,9.724186796,9.879145057,10.03433866,10.19135047,10.35110883,10.51294438,10.66827416,10.80416133,10.91069662,10.90319849,10.85675093,10.78495162,10.69314067,10.58674883,10.46515242,10.3306447,10.19768238,10.08638761,10.01076508,10.15255662,10.38996574,10.65967078,10.94023006,11.10514721,11.3174504,11.46724208,11.36685389,11.37283579,11.27524976,11.2498997,11.20752791,11.11415124,11.07665282,10.94183294,10.96845789,11.0582582,11.01942692,11.01448829,11.04333957,11.1995399,11.38735322,11.58155163,11.75045919,11.8974902,12.08016726,12.23327213,12.41848895,12.58243402,12.74854345,12.91953674
Non-Annex_I,Rest South America,GUY,Guyana,4.C,Incineration and Open Burning of Waste,CH4,fossil,0.02567757,0.025938475,0.026141062,0.026311776,0.026486182,0.026686346,0.026923899,0.027186804,0.027445096,0.027655909,0.027788105,0.027803401,0.027743465,0.027616756,0.027437502,0.027220303,0.026963846,0.026673492,0.026381739,0.026128342,0.025942966,0.025939635,0.026027329,0.026175171,0.026359024,0.026507201,0.026704917,0.026891445,0.026958763,0.027095744,0.027153056,0.027403921,0.02762157,0.027793452,0.028037154,0.028186863,0.028427475,0.028654834,0.028888987,0.029109447,0.029329501,0.029446761,0.029562088,0.029612071,0.029662099,0.029730525,0.029774227,0.029863104,0.029950831,0.030044345,0.030138052,0.030219557
Non-Annex_I,Rest South America,GUY,Guyana,4.D,Wastewater Treatment and Discharge,CH4,fossil,4.530406654,4.721094807,4.60463398,4.49806632,4.725492272,4.655436525,4.781877004,4.583526743,4.815897762,4.76399451,4.777976334,4.790977502,4.73597778,4.612303627,4.562069985,4.531977531,4.504613966,4.405236047,4.232405579,4.19084453,4.085380173,4.167344555,4.407415422,4.437695989,4.496056834,4.505036797,4.583113203,4.568823356,4.501089116,4.655993965,4.523692494,4.560778976,4.70502002,4.670569772,4.744952196,4.535129762,4.555885809,4.583587884,4.458748694,4.489851749,4.450516593,4.506533088,4.494317343,4.555959636,4.538197866,4.610890722,4.511926854,4.404981718,4.385608888,4.38463675,4.389006538,4.344629701
Non-Annex_I,China +,HKG,Hong Kong,1.A.1.a,Main Activity Electricity and Heat Production,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001894,0.002099002,0.002188001,0.002096,0.001954001,0.002046001,0.001904002,0.002025,0.020995989,0.029167961,0.027479318,0.026536729,0.046327917,0.054918396,0.065803379
Non-Annex_I,China +,HKG,Hong Kong,1.A.3.b_noRES,Road Transportation no resuspension,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014173,0.01006517,0.001685253,0.004754928,0.002401537,0.001594253,0.0009108,0.001414279,0.001540226,0.001470548,0.001319389,0.001518172
Non-Annex_I,China +,HKG,Hong Kong,1.A.4,Residential and other sectors,CH4,bio,0.1293604,0.1293604,0.09855978,0.09855978,0.09240016,0.04928032,0.0862397,0.09855978,0.10472024,0.11704032,0.12319994,0.11704032,0.1293604,0.14167964,0.12319994,0.11704032,0.11704032,0.11087986,0.09855978,0.11087986,0.09240016,0.09855978,0.09240016,0.09855978,0.0862397,0.08008008,0.08008008,0.06160038,0.05543994,0.05543994,0.03696024,0.04311986,0.04928032,0.04928032,0.04928032,0.04311986,0.03696024,0.02464016,0.04311986,0.03696024,0.02464016,0.03696024,0.03079978,0.01232008,0.04311986,0.03079978,0.0184797,0.0192375,0.02204016,0.02000788,0.019948537,0.019948537
Non-Annex_I,China +,HKG,Hong Kong,1.B.2,Oil and Natural Gas,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007359975,0.05335993,0.009200075,0.027600015,0.01471995,0.011039965,0.007359975,0.013143205,0.01552968,0.01552968,0.015691626,0.015855261
Non-Annex_I,China +,HKG,Hong Kong,3.C.1,Emissions from biomass burning,CH4,bio,0.012688839,0.008494584,0.006643621,0.005687454,0.003142414,0.003345483,0.003093872,0.001294925,0.000348816,0.000131172,8.74812E-05,5.77782E-05,4.54273E-05,4.08782E-05,4.49765E-05,3.445E-05,2.67993E-05,2.2177E-05,2.27019E-05,2.27019E-05,2.09431E-05,1.55788E-05,1.37591E-05,1.18113E-05,8.45178E-06,7.68104E-06,9.91937E-06,6.48432E-06,6.55819E-06,6.71168E-06,5.18992E-06,4.6646E-06,5.22603E-06,4.71878E-06,4.74586E-06,4.22958E-06,4.24764E-06,3.72233E-06,3.19701E-06,2.6717E-06,2.69879E-06,2.71685E-06,2.76199E-06,2.78908E-06,2.78908E-06,2.2728E-06,2.76199E-06,2.75296E-06,2.74393E-06,2.75296E-06,2.75296E-06,2.849E-06
Non-Annex_I,China +,HKG,Hong Kong,4.C,Incineration and Open Burning of Waste,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,0.00923,0.009482974,0.009839746,0.010483824,0.010685305,0.011080498,0.011008569,0.011621175,0.012330234,0.012812066,0.013611442,0.013170066,0.014076108,0.014698119,0.014911039,0.015532231,0.015495448,0.016140345,0.016311984,0.016855527,0.017465689,0.017800393,0.017495108,0.017901338,0.018612438,0.018753755,0.019011368
Non-Annex_I,China +,HKG,Hong Kong,1.A.1.a,Main Activity Electricity and Heat Production,CH4,fossil,0.045706169,0.045706169,0.049886971,0.05487858,0.052459769,0.057226259,0.063908731,0.072238169,0.079249049,0.083719289,0.093302971,0.100635451,0.10384364,0.123352882,0.132596026,0.14307226,0.15739329,0.155657823,0.165910557,0.177666464,0.188197013,0.213090984,0.22821865,0.234216677,0.172827862,0.187256935,0.421371967,0.554445802,0.544633127,0.565680019,0.539081273,0.556122806,0.551529412,0.45297639,0.552698064,0.569100423,0.58882573,0.555798422,0.591773835,0.575358762,0.652103699,0.580401311,0.5500306,0.535316801,0.530575133,0.603339997,0.622409303,0.605266041,0.591443792,0.618697369,0.772165399,0.778325344
Non-Annex_I,China +,HKG,Hong Kong,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.72983E-05,,,,,,,,,,,,,,,,,,0.002191786,0.001542909,0.001379679
Non-Annex_I,China +,HKG,Hong Kong,1.A.2,Manufacturing Industries and Construction,CH4,fossil,0.101834084,0.101834084,0.095903892,0.081363893,0.13707808,0.114980891,0.147025264,0.17663948,0.178739194,0.104269746,0.092770867,0.096517396,0.12108072,0.121779374,0.136958949,0.118573647,0.13076223,0.13949257,0.165525343,0.155899881,0.121373938,0.090231024,0.150268736,0.122052534,0.135046863,0.119686393,0.10885227,0.106652228,0.178939164,0.237108859,0.172398197,0.150764097,0.116196076,0.114910272,0.071615197,0.071406594,0.071724908,0.088439334,0.09966579,0.083256193,0.074954597,0.071422207,0.069173091,0.071764201,0.071252197,0.082921592,0.089261789,0.101107335,0.096740017,0.099151567,0.071245104,0.063921979
Non-Annex_I,China +,HKG,Hong Kong,1.A.3.a,Civil Aviation,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45999E-05,4.45999E-05,4.45999E-05,0.000111501,0.0001338,0.000111501,0.000111501,0.000111501,0.000135472,0.000106125,7.90531E-05,4.24989E-05,3.84921E-05
Non-Annex_I,China +,HKG,Hong Kong,1.A.3.b_noRES,Road Transportation no resuspension,CH4,fossil,0.169995923,0.172655269,0.17795082,0.185041767,0.173375347,0.174103878,0.190472718,0.211309746,0.247492528,0.478152805,0.445704993,0.547910004,0.590351461,0.580919566,0.559023914,0.526987722,0.637549803,0.620477237,0.745969906,0.744876292,0.81966872,0.971016618,1.098862332,1.226899715,1.362379501,1.316355845,1.286597672,1.334949406,1.979345834,2.545367471,2.137949549,2.025309829,1.671035719,1.626393053,1.217145112,1.418169683,1.251734329,1.213486692,1.141646557,1.34442901,1.198699045,1.129631989,1.05574472,1.034382911,1.009241102,0.993133319,0.954817791,0.908030059,0.808102389,0.835513874,0.588160466,0.525936918
Non-Annex_I,China +,HKG,Hong Kong,1.A.3.d,Water-borne Navigation,CH4,fossil,0.043343303,0.043343303,0.05940759,0.063651008,0.054254904,0.060013788,0.066075801,0.064257206,0.071834686,,,,,,,,,,,,0.000662205,,0.000331088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non-Annex_I,China +,HKG,Hong Kong,1.A.4,Residential and other sectors,CH4,fossil,0.131536508,0.131536508,0.10593902,0.089057967,0.131092477,0.121250985,0.128213988,0.168677987,0.159025487,0.103163987,0.103655016,0.072690531,0.106287466,0.062725508,0.070139012,0.073250515,0.082757524,0.088948001,0.097745975,0.099429487,0.107934992,0.112959508,0.123635995,0.12400548,0.152756487,0.156744498,0.153760021,0.154400999,0.148640004,0.16670054,0.164894983,0.180569985,0.198359008,0.214499499,0.212061504,0.155528504,0.151422991,0.150614521,0.150674014,0.148316009,0.146953498,0.145814501,0.143848484,0.142559493,0.142392984,0.13937449,0.141560021,0.141161982,0.147181595,0.137232565,0.2034001,0.197578072
Non-Annex_I,China +,HKG,Hong Kong,1.B.2,Oil and Natural Gas,CH4,fossil,0.188951286,0.19524521,0.208439178,0.226562294,0.252615384,0.281136778,0.318725367,0.366522448,0.423953289,0.488955852,0.573286817,0.674669293,0.787250055,0.912645722,1.049346949,1.200338256,1.363038696,1.52942795,1.696282136,1.856296164,2.018537516,2.15196,2.282610372,2.401598215,2.512883538,2.593223425,2.646616139,2.675555202,2.703040469,2.71189317,2.698358716,2.687670825,2.6627334,2.657145,2.636623613,2.612466038,2.584873856,2.553747375,2.518978125,2.480789363,2.439128196,2.393744818,2.34494,2.393359067,2.442777906,2.493217161,2.443118045,2.459704371,2.482657245,2.50051688,2.518504994,2.52356256
Non-Annex_I,China +,HKG,Hong Kong,2.C,Metal Industry,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non-Annex_I,China +,HKG,Hong Kong,3.A.1,Enteric Fermentation,CH4,fossil,1.263476,1.35995842,1.33723638,1.2047044,1.1874922,1.137066,1.244547,1.2360656,1.24060568,1.29950524,0.9407135,0.8783892,0.7629328,0.7354414,0.7114288,0.690118,0.5526304,0.4836856,0.45345908,0.46735792,0.4236004,0.35661632,0.31090136,0.26726982,0.26989392,0.2422456,0.25859568,0.2920902,0.3101704,0.34775684,0.362895,0.3733098,0.358836,0.3352962,0.33108402,0.329478,0.3380672,0.2966625,0.2957604,0.3102185,0.327156,0.3280002,0.3351764,0.3342016,0.3328568,0.3220526,0.3143583,0.3074329,0.3006853,0.2950187,0.28794284,0.281132404
Non-Annex_I,China +,HKG,Hong Kong,3.A.2,Manure Management,CH4,fossil,0.91468904,1.1482753,1.17694716,0.8402998,0.747862,0.844051,0.9500758,1.0065537,1.07005568,1.15594918,1.204606,1.0299188,0.9979621,1.1140617,1.0974305,1.0786239,0.8197607,0.7947306,0.79592035,0.774694,0.67921762,0.53685715,0.41268009,0.2556802,0.24041125,0.2579406,0.2587505,0.3475485,0.3756285,0.4364125,0.4667085,0.4864485,0.4563085,0.4060505,0.3964455,0.387397,0.3921793,0.2985128,0.2982418,0.3380859,0.3587538,0.3691427,0.3692707,0.37189905,0.37389905,0.3646913,0.3529279,0.33921253,0.32556316,0.31485558,0.303046886,0.291713724
Non-Annex_I,China +,HKG,Hong Kong,3.C.7,Rice cultivations,CH4,fossil,2.719989934,1.820061664,1.467483766,1.196580776,0.71533781,0.730799276,0.667112204,0.263482751,0.065876476,0.023026816,0.011339054,0.006766485,0.00432953,0.002949816,0.003547213,0.001903143,0.001559535,0.001226494,0.00030134,0.000296057,0.000290773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non-Annex_I,China +,HKG,Hong Kong,4.A,Solid Waste Disposal,CH4,fossil,48.44730768,54.9434871,56.18608547,57.47744072,58.95865458,60.73203812,62.82624827,65.23181202,67.81103869,70.34959816,72.67955964,74.64580305,76.35173207,77.89071017,79.40110598,80.99225094,84.01873062,87.34466926,90.7835807,94.25350672,97.69020412,100.018698,102.2463943,104.4831779,106.8191222,108.7301974,111.0069059,113.6711933,114.3225486,116.2136513,118.9631005,120.1260357,121.0405166,122.038932,124.08368,126.0776118,128.0999856,130.1075457,131.3278639,131.5311546,133.489595,135.2628616,136.3694693,137.7228625,139.1031085,140.4855922,141.9172248,143.7833687,145.5644972,147.1384406,148.7294024,150.3845516
Non-Annex_I,China +,HKG,Hong Kong,4.C,Incineration and Open Burning of Waste,CH4,fossil,0.383335004,0.389314109,0.395996618,0.403611786,0.412366225,0.422348689,0.433705131,0.446303503,0.459381149,0.471894228,0.483069197,0.492549888,0.500636485,0.507562929,0.513757774,0.519577023,0.527087994,0.534341757,0.541640968,0.549337708,0.557662668,0.56795201,0.579239738,0.591900424,0.602985038,0.613425677,0.548454734,0.555407142,0.479581969,0.528458614,0.61726366,0.561610162,0.51349177,0.498865119,0.462531265,0.469615017,0.520126311,0.532646352,0.523558394,0.521378179,0.527409958,0.533441744,0.455889523,0.450977523,0.447577523,0.455177523,0.438318323,0.424179542,0.410127016,0.403565298,0.397803441,0.386328624
Non-Annex_I,China +,HKG,Hong Kong,4.D,Wastewater Treatment and Discharge,CH4,fossil,20.50321057,20.8870204,21.28671304,21.60438985,21.92411084,22.29469522,23.01902088,23.79583569,25.14987595,25.64234728,26.30225197,26.83337252,27.2376344,26.78654327,27.67037442,27.96968363,29.09554621,28.90426723,30.06258937,31.67120111,32.41705414,32.77418667,32.46791675,33.82357365,34.38247478,34.77805398,35.46712206,35.64103974,36.42356707,36.79728634,38.90830965,37.87891763,37.78124514,37.88756077,37.96211668,38.08885481,38.21224113,38.37756188,38.52299809,38.76059434,38.95256828,39.10177974,39.31672849,39.52444464,39.73783113,39.9819618,40.24450033,40.53402079,40.82692713,41.18130454,41.53930039,41.85076811
Non-Annex_I,Rest Central America,HND,Honduras,1.A.1.a,Main Activity Electricity and Heat Production,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109589991,0.004979946,0.031499976,0.04677003,0.10697994,0.200039943,0.077520027,0.085619976,0.100080012,0.158039976,0.308699964,0.292379985,0.28914003,0.292919958,0.325320012,0.209550054,0.309840072,0.501149913,0.541676922,0.508325919,0.632585955,0.629113464,0.629113464
Non-Annex_I,Rest Central America,HND,Honduras,1.A.2,Manufacturing Industries and Construction,CH4,bio,0.177633257,0.177633257,0.183963194,0.183123155,0.197223209,0.202503224,0.209133233,0.22689326,0.236073155,0.248283245,0.307533164,0.303183245,0.320403179,0.32442326,0.315303152,0.3223832,0.296283191,0.340983143,0.345903176,0.349473218,0.356103227,0.356477991,0.359452143,0.362110594,0.362992167,0.36699734,0.371976761,0.398430648,0.400549639,0.409204706,0.292483431,0.309271902,0.363516171,0.348639628,0.296899419,0.530128275,0.569905833,0.642832322,0.474111395,0.298012532,0.315317696,0.297839845,0.441671433,0.261791433,0.396441579,0.296190147,0.36977035,0.279886392,0.202099851,0.194654377,0.193645277,0.18975645
Non-Annex_I,Rest Central America,HND,Honduras,1.A.4,Residential and other sectors,CH4,bio,10.72459999,10.72459999,10.9235002,11.12239915,11.32129939,11.52500017,11.73740032,11.95009939,12.17931998,12.39621926,12.6224195,12.85312013,13.08351932,13.32321947,13.56291965,13.81161932,14.06481941,14.31801947,14.57571995,14.83821974,15.25118017,15.26633931,15.28600092,15.3059594,15.34361926,15.37541968,15.42373913,17.66653922,17.77357979,12.36299949,14.06129997,13.72379952,14.06129997,14.76420006,15.50250036,16.27350042,17.08740054,17.94180039,18.83730039,19.77930024,20.76810015,21.75720024,22.20720045,22.65690045,24.74879988,25.51966052,24.37050072,16.66717599,20.71777144,18.15221097,18.05258334,18.05258334
Non-Annex_I,Rest Central America,HND,Honduras,1.B.1,Solid Fuels,CH4,bio,0.56979593,0.565175963,0.672676368,0.667132332,0.661588296,0.65604426,0.650500224,0.644956188,0.639412152,0.633868116,0.73303762,0.726569641,0.720101662,0.713633683,0.707165704,0.700697725,0.694229746,0.687761767,0.681293788,0.674825809,0.76384496,0.85931907,0.95480589,1.05028,1.14575411,1.14575411,1.33671535,1.33671535,2.19603442,,,,,,,,,,,,,0.09547411,0.09547411,,,0.09547411,,0.00973431,0.00744992,0.03570549,0.03570549,0.03570549
Non-Annex_I,Rest Central America,HND,Honduras,3.C.1,Emissions from biomass burning,CH4,bio,0.698939897,0.713332717,0.736901636,0.731422448,0.723985417,0.793585515,0.825912785,0.970163408,1.05609473,1.071815378,1.18455947,1.235821086,1.187840937,1.26293628,1.283074104,1.189447104,1.226344426,1.159120106,1.096985157,1.209822261,1.305021076,1.290740109,1.28729566,1.321591484,1.37519382,1.38715079,1.538160534,1.539568727,1.515825698,1.48391768,1.551418016,1.560139016,1.45537114,1.89399869,1.887479952,1.947393769,1.93893989,2.169010806,2.131715487,2.359717049,1.65845582,1.636170389,1.79651679,1.895126825,1.944332541,1.925758314,1.964778644,2.004110183,2.063223668,1.957497939,1.905801046,1.897873199
Non-Annex_I,Rest Central America,HND,Honduras,1.A.1.a,Main Activity Electricity and Heat Production,CH4,fossil,0.005455798,0.005455798,0.004156802,0.004416601,0.004221601,0.004926603,0.006309001,0.008749198,0.004091701,0.003943199,0.006244202,0.007552204,0.009101693,0.007737897,0.0065688,0.002263799,0.001298997,0.001428896,0.001558796,0.001428896,0.000909298,0.000649498,0.003776096,0.006624895,0.0129894,0.035710197,0.028574094,0.033852602,0.051945896,0.032776502,0.040355397,0.050726997,0.057769199,0.0630204,0.089562598,0.076479597,0.105423607,0.099959406,0.100989296,0.088623005,0.088623005,0.10274904,0.102478138,0.112515774,0.119450457,0.128799967,0.105385681,0.10236811,0.11465324,0.126105466,0.105704636,0.119331299
Non-Annex_I,Rest Central America,HND,Honduras,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,CH4,fossil,0.002579994,0.002579994,0.002483794,0.002483794,0.002363202,0.002242594,0.002483092,0.002434998,0.0026037,0.0020007,0.0021938,0.001277795,0.000674794,0.001687694,0.002365993,0.002269794,0.001320802,0.001635696,0.001366604,0.000755898,0.000491003,0.000361104,0.000491003,0.000120605,0.000120605,0.000120605,0.000120605,0.000120605,0.000241197,,,,,,,,,,,,,,,,,,,,,,,
